GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "06067","Sacramento, CA",8,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",9418369,10317165,12118780,12722391,14354434,15420693,15255211,14881818,15402410,14528362,14328045,14420856,15612978,16965501,18394669,19118313,20752022,22129308,23935614
 "06067","Sacramento, CA",8,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",2977042,3326758,3795642,3661214,3942684,4429721,4060365,3702716,4635749,3986637,3669450,3758877,3831794,4303336,4649205,4435658,4830237,5133259,5247449
 "06067","Sacramento, CA",8,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",6441328,6990407,8323138,9061177,10411750,10990972,11194846,11179102,10766661,10541725,10658596,10661979,11781184,12662164,13745464,14682655,15921784,16996049,18688166
 "06067","Sacramento, CA",8,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",5498236,5590241,5663062,5759506,6355951,6697640,7968664,8762397,8220839,8711253,9012337,9257453,9315618,9801028,10145580,10815517,11281152,11760052,12395164
 "06067","Sacramento, CA",8,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",3357955,3536756,3490404,3510657,3799203,4109720,5212502,5861195,5509564,5754117,5979169,5996399,5891364,6172831,6492805,6648607,6852736,7186706,7669264
 "06067","Sacramento, CA",8,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",656140,615130,630000,557392,628125,572489,606116,806083,836537,898909,880168,872634,947671,965776,1014085,1112729,1216753,1227512,1298390
 "06067","Sacramento, CA",8,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",1484140,1438354,1542658,1691457,1928622,2015430,2150046,2095119,1874738,2058227,2153000,2388421,2476582,2662421,2638691,3054181,3211663,3345833,3427510
 "06067","Sacramento, CA",8,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",3083375,3343888,3677843,4095550,4342471,4779158,5050205,5581941,5911809,5914712,6272249,6735994,6973335,7181419,7797159,8097467,8489289,9030483,9787193
 "06067","Sacramento, CA",8,CAGDP2,69,"61","   Educational services","Thousands of dollars",288138,323958,363912,431762,410944,453552,497416,548890,613432,650885,680771,696687,661829,678939,713495,695035,733922,740343,808233
 "06067","Sacramento, CA",8,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",2795237,3019929,3313931,3663788,3931526,4325606,4552789,5033051,5298377,5263827,5591477,6039307,6311506,6502479,7083663,7402432,7755367,8290140,8978960
 "06067","Sacramento, CA",8,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",1472578,1621368,1776998,1876293,1825754,1880970,1828754,1886706,1769454,1695835,1706619,1894494,2013655,2221586,2553359,2768804,2986740,3155773,3402876
 "06067","Sacramento, CA",8,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",267769,300491,383193,420951,394508,387226,346203,413318,412113,367869,345010,429729,405118,437715,520330,561525,640159,636952,673041
 "06067","Sacramento, CA",8,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",1204809,1320876,1393804,1455342,1431246,1493744,1482551,1473388,1357341,1327966,1361610,1464765,1608537,1783871,2033029,2207279,2346581,2518821,2729834
 "06067","Sacramento, CA",8,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",1366553,1489910,1514116,1609618,1672116,1722673,1731047,1727546,1677996,1631111,1660478,1701348,1742345,1863714,1917948,2017461,2124284,2302194,2436216
 "06067","Sacramento, CA",8,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",13394256,13914135,14457363,15035931,15732607,16713664,18098270,19435840,19055476,18939760,19973922,19876326,21097620,22352656,23271357,23015813,23177232,23777159,25133214
 "06067","Sacramento, CA",8,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",169071,118149,213881,276155,333325,274736,418672,387867,355464,270949,234393,267977,270383,327638,298944,325326,361025,391411,361735
 "06067","Sacramento, CA",8,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",5552964,5831255,6192006,6610375,6885444,7080546,6742414,6274814,5792187,6038348,6385301,6885427,7582850,7947656,8719117,9035384,9675401,9939119,10598451
 "06067","Sacramento, CA",8,CAGDP2,89,"...","Transportation and utilities","Thousands of dollars",975282,1041337,1009857,1355097,1461794,1869820,1999643,2082379,2037419,2253332,2097668,2179636,2364091,2529710,2734739,2920261,2910888,3257911,3492980
 "06067","Sacramento, CA",8,CAGDP2,90,"...","Manufacturing and information","Thousands of dollars",5201884,5340444,5778676,6092101,7143923,7504815,7283018,6848689,6430882,5757779,6015885,6378760,6270052,5760167,5852237,5310736,5394767,5709057,5893272
 "06067","Sacramento, CA",8,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",5821722,5805893,6500597,7045891,8360695,8601263,8320445,7575002,6907100,5615264,5827896,6381334,6691410,6853010,7419610,7314966,7644007,8352910,9125687
 "06067","Sacramento, CA",8,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",29344353,31497440,34363536,36766150,39912377,42493953,43797846,44004471,43308333,43188311,43886787,45469135,47985426,50570666,54335028,56783211,60413275,63916401,68528795
 "06069","San Benito, CA",8,CAGDP2,1,"...","All industry total","Thousands of dollars",1146315,1224962,1376348,1459638,1491527,1723436,1757326,1642627,1675612,1685098,1739647,1825527,1877955,2029689,2151892,2237187,2364229,2478296,2662858
 "06069","San Benito, CA",8,CAGDP2,2,"..."," Private industries","Thousands of dollars",968537,1031945,1176991,1245330,1273163,1497244,1524264,1399475,1431046,1440849,1493704,1581280,1621482,1748302,1845670,1914706,2037932,2146525,2308892
 "06069","San Benito, CA",8,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),158013,177052,140235,122865,142448,185138,186100,192621,198749,186201,196590,201537
 "06069","San Benito, CA",8,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",3504,2898,2303,1766,1965,2723,3830,3752,3519,2812,1641,1869,1522,3289,2104,4171,36669,3928,3431
 "06069","San Benito, CA",8,CAGDP2,10,"22","  Utilities","Thousands of dollars",2971,3078,3011,3128,2715,2560,2297,3134,3380,3597,4256,3937,(D),(D),7175,7787,(D),(D),(D)
 "06069","San Benito, CA",8,CAGDP2,11,"23","  Construction","Thousands of dollars",85987,88047,96795,104202,112925,119221,118913,103050,79148,70255,77534,79640,96022,101019,122155,136378,158824,179499,187722
 "06069","San Benito, CA",8,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",190604,188423,217712,243894,282317,309470,330792,329345,372273,396533,422828,461316,387556,331475,341092,344642,458554,487052,518251
 "06069","San Benito, CA",8,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",109639,113973,126045,127288,151132,159511,164096,134085,105572,98268,109501,94035,99514,103894,108172,109737,121001,134772,128426
 "06069","San Benito, CA",8,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",80966,74449,91667,116606,131185,149960,166696,195260,266701,298265,313326,367281,288042,227581,232921,234905,337553,352280,389825
 "06069","San Benito, CA",8,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",49277,47988,46259,49129,48274,57449,61146,62886,55725,56281,57330,56765,(D),(D),(D),(D),(D),(D),(D)
 "06069","San Benito, CA",8,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",122160,120180,128377,138165,139729,142827,129542,133677,134359,145498,166425,175800,188068,198909,202005,195382,102952,105363,113167
 "06069","San Benito, CA",8,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),29506,32000,33948,37131,42586,41239,40432
 "06069","San Benito, CA",8,CAGDP2,45,"51","  Information","Thousands of dollars",9439,10146,10735,11607,11972,11446,12772,11352,10356,11339,10656,9127,8770,8824,(D),(D),10755,10620,10999
 "06069","San Benito, CA",8,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",193852,224213,247972,255630,267417,356447,379727,380873,389509,398048,410409,404924,432789,474918,505021,523723,558014,597247,662818
 "06069","San Benito, CA",8,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",34929,44781,43772,30692,28498,36359,41121,39084,39966,42479,42868,41208,39759,46559,47572,50721,56490,55991,54681
 "06069","San Benito, CA",8,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",158922,179432,204199,224938,238919,320087,338606,341789,349543,355568,367542,363717,393031,428359,457449,473002,501524,541256,608137
 "06069","San Benito, CA",8,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",49431,53431,64935,58510,57786,62196,60716,(D),(D),(D),(D),(D),(D),205438,212880,231880,250660,(D),(D)
 "06069","San Benito, CA",8,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",32027,30255,29246,25942,25141,27786,26240,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06069","San Benito, CA",8,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",3103,3583,8031,7044,5786,6355,3191,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06069","San Benito, CA",8,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",14301,19593,27658,25524,26859,28055,31285,27652,30259,35775,39333,57098,57054,60818,63601,77950,90902,88380,90282
 "06069","San Benito, CA",8,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",34826,35694,39510,42213,43589,43617,46776,49497,49134,50607,51322,51504,56560,59873,61312,66771,65353,67708,71851
 "06069","San Benito, CA",8,CAGDP2,69,"61","   Educational services","Thousands of dollars",2740,2739,3129,3515,3559,3784,4207,4330,4115,3972,4173,4013,3932,4097,5043,5321,6104,6380,6152
 "06069","San Benito, CA",8,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",32085,32954,36381,38698,40030,39834,42569,45167,45018,46635,47150,47491,52628,55777,56269,61450,59249,61328,65699
 "06069","San Benito, CA",8,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",41991,47713,50257,49309,45640,45768,44693,42177,38401,36242,38025,42916,44905,49094,57174,62816,64084,69304,76023
 "06069","San Benito, CA",8,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",10786,12022,10661,10444,10425,10202,9570,9726,9011,8408,9033,9797,9600,9398,9163,9520,7768,7469,7676
 "06069","San Benito, CA",8,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",31204,35692,39597,38865,35215,35566,35123,32451,29390,27834,28992,33120,35305,39695,48011,53296,56317,61835,68347
 "06069","San Benito, CA",8,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",32562,35909,36683,39319,41936,44302,42576,38625,37867,37517,39534,40809,40239,43269,46475,50526,54117,58329,61679
 "06069","San Benito, CA",8,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",177778,193018,199357,214308,218364,226191,233062,243152,244567,244249,245944,244247,256473,281386,306222,322481,326297,331771,353966
 "06069","San Benito, CA",8,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),161765,180570,143046,124506,144317,186660,189390,194725,202920,222869,200518,204968
 "06069","San Benito, CA",8,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",171437,168169,174636,187294,188003,200276,190688,196563,190084,201779,223755,232565,(D),(D),(D),(D),(D),(D),(D)
 "06069","San Benito, CA",8,CAGDP2,89,"...","Transportation and utilities","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),41123,44918,(D),(D),(D)
 "06069","San Benito, CA",8,CAGDP2,90,"...","Manufacturing and information","Thousands of dollars",200043,198569,228447,255502,294288,320916,343564,340697,382629,407871,433484,470444,396326,340299,(D),(D),469309,497672,529251
 "06069","San Benito, CA",8,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),594160,631990,609834,624868,685274,670237,621884,657972,683940,840247,867069,910941
 "06069","San Benito, CA",8,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),805314,799055,831015,868836,896007,951245,1126419,1187698,1230766,1197685,1279456,1397951
 "06071","San Bernardino, CA",8,CAGDP2,1,"...","All industry total","Thousands of dollars",41740284,44700600,48845708,54101763,59216686,65036943,68036940,67509166,64457440,64905555,67427304,69568944,73050852,78001195,84003184,88057649,92252864,96775772,104106853
 "06071","San Bernardino, CA",8,CAGDP2,2,"..."," Private industries","Thousands of dollars",33799376,36343255,39996132,44743246,49095064,54240478,56372760,54950127,51622415,51852281,54138791,56399486,59529682,63986922,69320419,72652834,76567960,80573293,87310022
 "06071","San Bernardino, CA",8,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",476350,209217,431283,572640,414402,136686,549244,493896,30018,240163,424082,261856,213545,446168,271106,217388,270635,216618,246588
 "06071","San Bernardino, CA",8,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",109308,115306,134926,173276,185579,170921,156807,155613,173990,145048,149565,203609,197079,220446,196379,103686,121516,194131,191624
 "06071","San Bernardino, CA",8,CAGDP2,10,"22","  Utilities","Thousands of dollars",661550,751662,894113,978629,966796,1547609,1784491,1809654,1810101,1812303,1657659,2180693,2004279,2068091,2136408,2151451,2041665,1840247,2052314
 "06071","San Bernardino, CA",8,CAGDP2,11,"23","  Construction","Thousands of dollars",2257470,2320150,2745231,3559616,4330618,4488068,4583589,3350465,2474972,2051502,2379836,2699086,2874555,3051409,3559883,3867305,4127514,4419640,4865392
 "06071","San Bernardino, CA",8,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",4728410,4777103,5096312,5453852,5696354,6052175,5877172,5676518,5448699,5186791,5153746,5365325,5862138,6262472,7242357,7307915,7449374,7670852,7729400
 "06071","San Bernardino, CA",8,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",3144172,3219955,3409893,3620898,3901170,3961293,3729693,3502971,2951104,2800859,2924898,2946615,3206833,3340804,3775583,4026644,4267296,4467333,4470368
 "06071","San Bernardino, CA",8,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",1584238,1557148,1686419,1832955,1795184,2090883,2147478,2173548,2497596,2385933,2228848,2418710,2655305,2921668,3466774,3281271,3182077,3203518,3259032
 "06071","San Bernardino, CA",8,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",2559781,2681277,2972520,3177673,3683425,4120341,4324687,4379353,3887153,4165047,4527503,4729187,5326733,6118359,6989217,7097002,7560048,7949101,8632543
 "06071","San Bernardino, CA",8,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",4031421,4298582,4620582,5076462,5537352,5968415,5837577,5420131,5141806,5365445,5572505,5765157,6096600,6145302,6351962,6630786,6892563,7019628,7475640
 "06071","San Bernardino, CA",8,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",2055576,2072380,2329254,2992824,3403016,3742353,3961420,4014533,3724630,3766387,4008451,4075549,4347200,4575414,4991461,5471081,6004191,6754499,7514876
 "06071","San Bernardino, CA",8,CAGDP2,45,"51","  Information","Thousands of dollars",727243,781664,847803,886342,952532,987029,1080229,1053009,950333,1041567,988207,1050947,1153034,1133779,1213846,1281661,1306833,1367966,1482189
 "06071","San Bernardino, CA",8,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",7783341,9027298,9980452,10799845,12112774,14361726,14889105,14605025,14016071,13930554,14360989,14469243,15566218,17102242,18344989,19463152,20610868,21921200,24577029
 "06071","San Bernardino, CA",8,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",1221009,1468202,1659506,1616625,1697698,1880411,1849903,1633733,1767067,1810433,1950120,2049509,2010652,2197708,2188083,2281071,2377351,2463685,2480847
 "06071","San Bernardino, CA",8,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",6562333,7559096,8320946,9183221,10415076,12481315,13039202,12971292,12249004,12120121,12410868,12419734,13555566,14904535,16156906,17182082,18233518,19457515,22096182
 "06071","San Bernardino, CA",8,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",2820288,3118136,3469240,3945513,4305156,4676853,5103127,5316865,5050162,5053276,5337351,5355827,5255628,5483449,5818142,5935586,6459965,6656929,7054955
 "06071","San Bernardino, CA",8,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",1134472,1319110,1382725,1467772,1605302,1775330,1851234,2099487,2005083,2109296,2200120,2182156,2238736,2300948,2304677,2330878,2489966,2702388,2832073
 "06071","San Bernardino, CA",8,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",504505,543384,570159,556052,575078,600832,585265,587718,569512,570708,596824,575910,604570,605502,674672,702681,714043,706544,752904
 "06071","San Bernardino, CA",8,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",1181311,1255642,1516356,1921689,2124776,2300691,2666628,2629660,2475567,2373272,2540407,2597761,2412323,2576999,2838794,2902027,3255955,3247997,3469978
 "06071","San Bernardino, CA",8,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",2971062,3292089,3580692,3904480,4135141,4407553,4584016,5065144,5481141,5575787,5921248,6311742,6530583,6922419,7359376,7931593,8269449,8789278,9355399
 "06071","San Bernardino, CA",8,CAGDP2,69,"61","   Educational services","Thousands of dollars",288921,322588,354351,409090,408480,433240,449665,502357,594266,627761,642819,663942,646453,731609,730619,782983,813660,841307,872815
 "06071","San Bernardino, CA",8,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",2682141,2969501,3226341,3495390,3726661,3974313,4134351,4562787,4886875,4948026,5278429,5647800,5884129,6190810,6628757,7148610,7455789,7947971,8482585
 "06071","San Bernardino, CA",8,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",1330968,1460218,1460879,1680769,1725039,1809101,1877640,1892216,1797558,1825921,1890049,2040661,2190286,2440914,2732664,3007497,3204325,3390432,3635015
 "06071","San Bernardino, CA",8,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",181173,191642,208619,215781,244274,242006,266609,285000,283984,297840,313297,340403,379102,409759,437947,466504,487497,489984,514539
 "06071","San Bernardino, CA",8,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",1149795,1268575,1252260,1464988,1480765,1567095,1611031,1607215,1513574,1528082,1576752,1700258,1811184,2031156,2294717,2540994,2716828,2900448,3120476
 "06071","San Bernardino, CA",8,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",1286605,1438172,1432848,1541326,1646882,1771649,1763657,1717704,1635779,1692490,1767601,1890604,1911804,2016457,2112629,2186730,2249014,2382773,2497057
 "06071","San Bernardino, CA",8,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",7940908,8357345,8849576,9358517,10121621,10796465,11664180,12559039,12835025,13053275,13288512,13169458,13521170,14014274,14682766,15404815,15684904,16202480,16796832
 "06071","San Bernardino, CA",8,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",585658,324523,566208,745916,599981,307607,706051,649510,204009,385211,573647,465465,410624,666614,467485,321074,392151,410749,438212
 "06071","San Bernardino, CA",8,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",6591202,6979859,7593101,8254135,9220778,10088756,10162265,9799484,9028959,9530492,10100007,10494344,11423334,12263661,13341179,13727788,14452611,14968729,16108183
 "06071","San Bernardino, CA",8,CAGDP2,89,"...","Transportation and utilities","Thousands of dollars",2717126,2824042,3223367,3971453,4369812,5289961,5745911,5824187,5534731,5578690,5666110,6256242,6351479,6643505,7127869,7622531,8045856,8594746,9567190
 "06071","San Bernardino, CA",8,CAGDP2,90,"...","Manufacturing and information","Thousands of dollars",5455653,5558767,5944115,6340194,6648885,7039204,6957400,6729527,6399032,6228358,6141953,6416272,7015172,7396251,8456203,8589577,8756207,9038817,9211589
 "06071","San Bernardino, CA",8,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",7571539,7421776,8407752,9759384,10626953,10847850,11166812,9676493,8127680,7623504,8107230,8529876,9147317,9980494,11269725,11496294,11969038,12501240,13033004
 "06071","San Bernardino, CA",8,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",26227837,28921479,31588380,34983862,38468112,43392628,45205949,45273634,43494735,44228777,46031562,47869611,50382365,54006427,58050693,61156540,64598922,68072052,74277017
 "06073","San Diego, CA",8,CAGDP2,1,"...","All industry total","Thousands of dollars",117083125,124847611,134395268,145709061,157310766,164992812,171522078,171073628,166040899,168687239,174636986,180309903,191006452,201384751,213594695,220259799,230605088,242242089,253117792
 "06073","San Diego, CA",8,CAGDP2,2,"..."," Private industries","Thousands of dollars",93546635,100012046,107760303,117651125,128030571,134228383,138670677,136110469,129956351,131372217,136071932,141453928,151779388,160934251,171620430,176860224,186685044,196704701,206052673
 "06073","San Diego, CA",8,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",623267,636345,683696,727459,753900,694764,565241,863878,921759,1160842,1006230,1106683,697526,747742,780339,709341,653860,716937,714401
 "06073","San Diego, CA",8,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",47727,55179,58738,84592,84521,113348,92695,73611,95409,81465,82323,87652,80403,98603,61718,52024,68109,84490,85563
 "06073","San Diego, CA",8,CAGDP2,10,"22","  Utilities","Thousands of dollars",1519924,2429383,2485649,2222422,2315890,2354749,2825895,2820599,3246881,3247225,3823418,2349633,2319489,2045151,2118679,1897255,1920603,1736121,1599262
 "06073","San Diego, CA",8,CAGDP2,11,"23","  Construction","Thousands of dollars",5429539,5731422,6743998,8997573,10224188,10603187,9211178,6949507,5556422,5434952,4839758,5379283,6011484,6510087,7205086,8076754,8818550,9663323,10239459
 "06073","San Diego, CA",8,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",11272898,11008917,11688638,12000012,12619263,12946632,13521657,14033742,14783298,15123828,15624543,16633899,18050481,19058728,20993876,21474831,22370005,23417375,24515106
 "06073","San Diego, CA",8,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",8506646,8591459,9028043,9112919,9908483,10095518,10693662,11103014,11501046,11481168,11865213,11937961,13064008,13806821,15404127,16247497,17432255,18420296,19270294
 "06073","San Diego, CA",8,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",2766252,2417457,2660594,2887093,2710780,2851114,2827995,2930728,3282251,3642660,3759330,4695939,4986473,5251907,5589748,5227334,4937750,4997079,5244811
 "06073","San Diego, CA",8,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",4223261,4352852,4863905,5333024,6090116,6870860,7618637,7838861,7026273,7652472,8493266,9086249,9303235,9937111,10266689,9875547,10800535,10176036,11083973
 "06073","San Diego, CA",8,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",7525954,7902906,8456353,9660601,10339369,10464049,9911895,9196761,8388602,8559719,8899093,9527667,10305325,10613568,11017212,11020072,11371399,11608801,12182913
 "06073","San Diego, CA",8,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",1337116,1397417,1486047,1728008,1807007,1977726,1973591,2038066,1830056,1863098,1921724,2173067,2435604,2507427,2782966,3092957,3338490,3571729,3867198
 "06073","San Diego, CA",8,CAGDP2,45,"51","  Information","Thousands of dollars",7890967,8123287,8700780,10643338,12661875,13665246,15936732,12326479,8784600,7884556,7229906,6605297,8215964,8535979,9420347,10244092,11566989,12503142,13304262
 "06073","San Diego, CA",8,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",23880029,26327127,28592232,30136158,33140630,34076770,34956648,33453508,33203407,32843337,33864035,36546274,39837034,43252878,45888118,47669717,51168546,54226251,55321043
 "06073","San Diego, CA",8,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",5180157,5941684,6629902,6557381,7165717,7642400,7055791,5620502,6744031,6308356,5975102,7277876,7736392,8635082,8716614,8997587,10187378,10664714,10660350
 "06073","San Diego, CA",8,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",18699873,20385442,21962329,23578777,25974913,26434370,27900857,27833006,26459377,26534980,27888933,29268398,32100643,34617796,37171505,38672130,40981168,43561537,44660693
 "06073","San Diego, CA",8,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",16030262,17070223,18024615,18827784,19986411,21276823,22472405,25929788,24711541,25441713,27197690,28167672,29898957,31110686,32449065,32456438,33233857,36458906,38837548
 "06073","San Diego, CA",8,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",11009781,11726698,12087577,12445453,13442489,14607490,15574575,19073447,18373201,18540315,19602455,20135231,21495256,22306402,23519284,23115375,23419804,25997007,27832036
 "06073","San Diego, CA",8,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",1498410,1524532,1602506,1637427,1554253,1525470,1469476,1351339,1353454,1935921,2163766,2568521,2913850,3175883,2967374,2843363,2854252,3137750,3358013
 "06073","San Diego, CA",8,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",3522071,3818993,4334532,4744904,4989669,5143863,5428354,5505001,4984886,4965477,5431469,5463921,5489850,5628402,5962407,6497700,6959801,7324149,7647498
 "06073","San Diego, CA",8,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",5958117,6535764,7003200,7484169,7837599,8373900,8843901,9924403,10877141,11408777,12181333,12767456,13104947,13602410,14395807,15326314,15901514,16469097,17302177
 "06073","San Diego, CA",8,CAGDP2,69,"61","   Educational services","Thousands of dollars",746511,816880,928022,1083730,1151913,1226772,1297460,1514342,1810447,1956868,2108694,2369741,2367140,2439184,2424245,2540965,2463062,2512914,2483478
 "06073","San Diego, CA",8,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",5211606,5718884,6075179,6400438,6685686,7147128,7546441,8410061,9066695,9451909,10072638,10397715,10737807,11163226,11971562,12785349,13438453,13956183,14818699
 "06073","San Diego, CA",8,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",4960198,5326328,5835107,6519358,6587260,7094773,7065473,7110615,6996580,7065300,7244302,7281436,7868814,8983908,10123068,10691647,11064454,11371122,12025855
 "06073","San Diego, CA",8,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",1041638,1110790,1204034,1206587,1320889,1406332,1496119,1778367,1699063,1644259,1689497,1811551,1982329,2255483,2517513,2495538,2442445,2489300,2595567
 "06073","San Diego, CA",8,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",3918560,4215538,4631074,5312771,5266371,5688440,5569354,5332249,5297517,5421041,5554804,5469885,5886485,6728426,7605555,8196110,8622009,8881822,9430288
 "06073","San Diego, CA",8,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",2847376,3114897,3137344,3286628,3582540,3715556,3674728,3550651,3534382,3604932,3664312,3741658,3650124,3929971,4117459,4273235,4408132,4701370,4973913
 "06073","San Diego, CA",8,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",23536490,24835564,26634965,28057935,29280195,30764429,32851401,34963158,36084548,37315022,38565054,38855975,39227064,40450501,41974264,43399575,43920044,45537388,47065119
